time,country_name,adolescent_fertility_rate,life_expectancy,mortality_rate,GDP_per_capita,C02_emissions,health_expend_per_capita,electric_power_consumption,oop_expend_per_capita,net_income_per_capita
2014,San0Marino,0,0,1.1,50817.3308247802,0,3744.2746582,0,661.84905811,0
2014,Sao0Tome0and0Principe,98.1116,69.052,12,1770.46768807179,0.61309884337772,256.9666748,0,38.43793754,1258.22016204545
2014,Saudi0Arabia,9.1756,74.533,4.9,24464.2125566118,17.4831633194387,2913.33203125,9401.48566774946,382.69151623,19438.3919221123
2014,Senegal,79.2506,66.37,24.2,1396.65733855586,0.604596605992365,124.43912506,229.351649483518,62.77738348,1217.29402503319
2014,Serbia,17.1408,75.3365853658537,4.2,6600.05680854589,5.46379410085142,1352.35632324,4271.7446669105,540.19536059,4752.37904429011
2014,Seychelles,61.6054,73.2292682926829,8.9,15188.1890475154,5.1445396601091,1097.77722168,0,327.72817321,12012.151275899
2014,Sierra0Leone,121.0864,52.372,35.7,714.699795733977,0.163884124538561,352.65808105,0,123.31863859,612.664082833844
2014,Singapore,3.7574,82.4951219512195,1,57562.5307937678,8.11741168766082,3235.42553711,8844.68759301201,1077.33346951,47493.6171944319
2014,Sint0Maarten0(Dutch0part),0,77.0682926829268,0,33043.6883812669,0,0,0,0,0
2014,Slovak0Republic,23.752,76.8121951219512,3.1,18655.7901089421,5.61763652417007,1999.39172363,5137.07383519398,360.04907291,15141.7911722073
2014,Slovenia,4.3484,81.0780487804878,1.5,24247.1733184083,6.35796644811162,2625.7019043,6727.99930164211,340.90660636,18923.6038499819
2014,Solomon0Islands,78.003,71.896,9.5,2274.96625122036,0.579138418468859,124.44995117,0,3.47924245,2015.64156065003
2014,Somalia,106.2596,55.509,40.8,374.114780718262,0.0484222846631602,0,0,0,205.236226629511
2014,South0Africa,70.3488,61.968,11,6988.80873854682,8.21224115619332,1070.67114258,4198.04611982095,60.6426136,5721.22912290502
2014,South0Sudan,71.6604,56.552,40.3,1322.82036383331,0.144956615468536,0,43.5817283414443,0,877.351568981806
