Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Mortality rate, neonatal (per 1,000 live births) [SH.DYN.NMRT]",GDP per capita (current US$) [NY.GDP.PCAP.CD],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],"Out-of-pocket expenditure per capita, PPP (current international $) [SH.XPD.OOPC.PP.CD]",Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD]
2014,YR2014,Czechia,CZE,11.24,78.8243902439024,1.6,19890.9199056648,9.26430284305406,2472.17553711,6258.89103703659,348.13157122,14292.8183830278
2014,YR2014,Denmark,DNK,4.3108,80.7,3,62548.9847332908,6.34715307409428,4886.55126953,5858.80153628748,673.10048521,53767.1984921232
2014,YR2014,Djibouti,DJI,20.5636,63.171,34.7,2464.29490507649,0.445083888253306,127.26846313,..,28.83843133,2072.33516772455
2014,YR2014,Dominica,DMA,..,..,23.9,7317.48614321654,2.53196617226593,574.21606445,..,205.25240269,6687.27788526159
2014,YR2014,Dominican Republic,DOM,96.2568,73.003,24.4,6608.82550130065,2.11014429086853,774.95141602,1615.51460662485,329.23171407,5938.29102872387
2014,YR2014,Ecuador,ECU,81.3508,75.923,7.5,6377.09392877257,2.6203886322938,787.590271,1376.39363303224,261.18916124,5072.2919719782
2014,YR2014,"Egypt, Arab Rep.",EGY,54.983,71.117,12.8,3379.55798627058,2.42323250904485,547.54180908,1683.21325769203,301.81255027,2927.13363330242
2014,YR2014,El Salvador,SLV,71.8926,72.175,7.8,3589.04288461991,1.04684199272133,555.60797119,937.074472242326,157.07995125,2995.21697212137
2014,YR2014,Equatorial Guinea,GNQ,162.3144,57.001,32.5,19394.0818360782,7.04819580210173,738.92962646,..,550.36396817,6176.73761810922
2014,YR2014,Eritrea,ERI,57.2114,64.201,20.2,..,0.196288983343261,80.79001617,96.6345799596792,42.53344398,..
2014,YR2014,Estonia,EST,12.7578,77.0341463414634,1.5,20261.0667303886,13.6473080298184,1769.96166992,6732.36747315611,400.40857449,16450.5498873397
2014,YR2014,Eswatini,SWZ,78.564,53.569,22.4,4039.15934079483,0.68491774594483,638.40100098,..,67.35446704,3298.71141262532
2014,YR2014,Ethiopia,ETH,73.4776,64.547,33.1,566.92640288853,0.125797367240432,61.05818176,69.1987454026874,23.49157652,433.320234713579
2014,YR2014,Faroe Islands,FRO,..,81.5926829268293,..,60484.3407300749,..,..,..,..,..
2014,YR2014,Fiji,FJI,47.283,67.03,9.4,5605.60914844185,1.48883885783323,382.22973633,..,76.04985896,4598.21487501177
2014,YR2014,Finland,FIN,6.779,81.1804878048781,1.4,50327.2402902632,8.45187190789146,4084.43017578,15249.9893802302,720.38920943,41088.833078949
2014,YR2014,France,FRA,5.8796,82.719512195122,2.4,43068.5487241739,4.61605285360078,4644.62597656,6939.94352490927,458.41799801,36132.0952203324
2014,YR2014,French Polynesia,PYF,40.1706,76.546,..,..,..,..,..,..,..
2014,YR2014,Gabon,GAB,102.1904,64.318,22.2,9663.42411002585,3.16381615581846,389.31878662,1167.85159366621,109.51463506,5975.72596182739
2014,YR2014,"Gambia, The",GMB,85.8098,60.667,30.1,607.429904651813,0.256912290104634,90.23688507,..,16.59818919,439.060491760785
2014,YR2014,Georgia,GEO,49.552,72.707,7.3,4739.18833846421,2.2772405188099,843.29345703,2693.97276022513,556.3680143,4039.26471061111
2014,YR2014,Germany,DEU,8.0758,81.090243902439,2.3,48023.8699845462,9.08850689674467,5195.20996094,7035.48297471676,675.41968098,40289.4685840892
2014,YR2014,Ghana,GHA,69.71,62.416,26.8,2012.26424719728,0.554280564866176,223.64501953,351.301475730666,100.75350386,1502.4514884958
2014,YR2014,Gibraltar,GIB,..,..,..,..,..,..,5692.93719978651,..,..
2014,YR2014,Greece,GRC,8.0126,81.3853658536585,2.6,21616.7100094908,6.38517866075752,2100.17016602,5062.60642155232,779.13618294,18007.6534650641
2014,YR2014,Greenland,GRL,..,71.9856097560976,..,50484.9275739023,..,..,..,..,..
2014,YR2014,Grenada,GRD,32.8856,72.503,10.5,8370.04047206067,2.29568411386593,622.54486084,..,323.04753453,..
2014,YR2014,Guam,GUM,35.904,78.895,..,34843.2055749129,..,..,..,..,..
2014,YR2014,Guatemala,GTM,75.5146,72.935,13.9,3779.64233613025,0.911388462727746,439.16339111,601.189731088787,243.97932858,3189.45784470447
2014,YR2014,Guinea,GIN,141.6414,59.016,32.4,787.238564407157,0.200879386236062,86.40129089,..,50.42314588,617.57543950795
